CustomerID,Recency,Frequency,MonetaryValue,TotalTransactions,AvgOrderValue,CustomerAge,TotalProducts,CountryCode,CustomerSegment,TotalRevenue,AvgTimeBetweenPurchases,Churn,rf_churn_prob,xgb_churn_prob
21,1.0706650033578078,1.5652442733436334,-1.2223509244005282,0.7702012241551631,1.616269374424133,-0.9157553733257204,0.9705509330496799,US,VIP,-0.4801874275067128,-0.24977851402759688,1,0.3978947736132451,0.07509929673185402
22,0.09856347105024356,0.23270366963680336,-1.3934046279845314,-0.01303301778589933,0.9601946367068217,0.37587594529544166,0.5448022308974274,FR,New,-0.8784369617558364,-0.2393064373273463,1,0.16590354635418061,0.4272522239185199
23,0.9086480813065472,0.16256995365223337,0.2733935181340044,-1.509880680162152,0.38307029546114835,-0.6349659562341634,-0.8034019925847053,UK,Regular,0.3059615406206559,-0.17548535450029465,1,0.2273367695802309,0.3995570916904621
24,-0.1968791515138201,0.09243623766766336,0.4398878796529128,-1.4228546532798119,1.7302716802849274,-0.5226501893975406,1.183425284125806,US,Regular,0.3676674661755269,-0.25195956338389,1,0.056659751949906335,0.04268912453621074
25,1.2612731469475265,0.19763681164451835,-0.46999099458526,-0.517783973703473,-0.7971508471635161,-1.6458078577637685,0.6867184649481782,US,Regular,-0.20971549010480114,-0.1536454253081262,1,0.38978903113723473,0.5420893033724834
26,-1.5216057494623636,1.6704448473204883,0.11960132213359645,-0.7266464382210897,-1.504483393731656,-1.5334920909271457,-1.0162763436608315,FR,New,1.2543978009000876,-0.35960380193344305,0,0.12466011769793893,0.1284633111899007
27,0.679918308998885,-1.4505055139928766,0.996049648208147,1.640461492978566,-1.6097568728412142,0.7689811292236215,-0.3776532904324529,UK,VIP,-0.8339526059980319,0.7074319498256499,1,0.1815694142147455,0.4020877474163596
28,0.5179013869476242,-0.9946363600931716,1.0989587403859788,-0.0652486339153035,0.7547776298763963,-1.0280711401623432,0.3319278798213012,FR,Regular,-0.33598557051346295,0.04226793268988094,1,0.12339048998825107,0.17356240455980423
29,1.55671576951159,-1.3102380820237367,1.5833108853614366,-0.9877245188681104,1.1713484621084351,1.3305599634067353,0.19001164577055035,FR,New,-0.5903548939084476,0.6472570975178327,1,0.39090692645186226,0.3626896962613926
30,-1.2642847556162438,1.3548431253899234,1.1203127419728245,1.031279304802184,0.491382108553143,0.03892864478557331,-0.7324438755593299,UK,Regular,2.193035322014773,-0.34712719246281304,0,0.42074226078489585,0.5581571636950264
31,-1.1689806838213843,-0.08289805229376164,0.2215523791757602,0.17842424135524929,1.4319802739402299,1.555191497079981,0.8995928160243044,US,New,0.08718783737036984,-0.3211614919835518,0,0.11610796838023209,0.48368353807969144
32,-0.11110548689844679,-1.1349037920623115,-1.1128851942056308,-1.5620962962915563,0.710481328638881,-0.5226501893975406,-0.8743601096100807,US,VIP,-1.0041323307503307,-0.006817384088877108,1,0.011443244453359097,0.06385489149132756
33,0.06044184233229986,0.8989739714902183,-1.3896688491535536,0.09139821447290901,-0.4290741844709511,-0.35417653914260644,1.538215869252683,UK,Regular,-0.7814570542961151,-0.27354207269355013,1,0.41242410695478193,0.2842044635263859
34,0.8514656382296316,-0.36343291623204166,-1.5464392548289068,-1.7187431446797687,-1.0900998124269738,-0.24186077230598366,0.6867184649481782,US,New,-1.0416412840470644,-0.10895929032278491,1,0.585380352156316,0.39445814102368704
35,0.07950265669127171,-1.1699706500545966,0.5738289834091328,0.42209711662580207,1.5003522006218328,1.3305599634067353,1.538215869252683,CA,Regular,-0.6391638281643981,0.05945575088568507,1,0.43300063176601966,0.3419643175553627
36,-0.06345345100101717,-1.2401043660391666,1.0623471395978101,1.657866698355034,-1.3607218018432181,-0.8034396064890976,-0.09382082233095126,FR,New,-0.6047790082686259,0.07821229851999513,1,0.5054606067035178,0.39724855460168984
37,-1.2452239412572719,-1.2401043660391666,0.026999729588874265,0.7702012241551631,0.17040345233435386,-1.4211763240905229,-1.7258575139145855,CA,VIP,-0.807087972497789,-0.23809812078500966,0,0.2163034340891565,0.10662356430057518
38,1.7377935059218226,1.0041745454670734,-1.5457384565831465,-0.11746425004470766,-0.6275136439031782,0.6566653623869987,1.183425284125806,CA,VIP,-0.9271963495819788,-0.19189148440021367,1,0.4207020132224096,0.5534428206175335
39,-1.207102312539328,0.44310481759051334,0.11979962186948714,1.1705209478139285,-0.7759351053355353,1.10592842973349,-0.09382082233095126,CA,New,0.39288954000451953,-0.334789017008813,0,0.525895606340272,0.293855597623967
40,0.5941446443835117,-0.39849977422432664,1.5065297733896603,1.2749521800727368,0.5287874500874913,-0.859597489907409,0.11905352874517494,DE,VIP,0.5064890571310804,-0.12880227490852847,1,0.09340197232007998,0.2299962355404514
41,1.318455590024442,-1.3102380820237367,0.3350872267000764,-0.1348694554211757,-0.9159416651229646,-1.3088605572539003,-0.5195695244832037,DE,Regular,-0.8017395833949893,0.5736737183370778,1,0.7149740338507822,0.33115949643887677
42,-0.48279136689839786,1.0743082614516433,1.0688991494853057,-1.6839327339268326,1.4714910238347838,1.6675072639166038,0.048095411719799544,CA,VIP,1.8375432806104244,-0.3063108217223494,1,0.28812078445103906,0.05078200900232466
43,1.1945602966911248,-0.6439677801703216,1.036767285369297,1.1357105370609923,-0.30680034356744446,0.0950865282038847,0.26096976279592576,FR,Regular,0.01186010100065746,-0.00110445228859351,1,0.20803956086174202,0.19883801670339274
44,-0.44466973818045413,-1.4505055139928766,1.4939880428216268,-0.6570256167152174,0.6386950727929332,-1.1965447904172775,-1.2291506947369577,CA,VIP,-0.775573708311902,0.20575682243330354,1,0.4857760857521775,0.12150900163823974
45,-1.5311361566418495,-0.36343291623204166,0.9330986369917251,-1.2488025995151313,0.8142530910298822,0.1512444116221961,1.3253415181765569,CA,VIP,0.25037654574751705,-0.34810527266023816,0,0.12398682877125192,0.30963280260518167
46,1.4042292546398152,-1.0647700760777417,0.8550514992709644,-1.4228546532798119,0.6580918535978604,-0.6911238396524748,0.048095411719799544,DE,Regular,-0.47428632119096353,0.26123869033559266,1,0.26431722218332787,0.534839772538368
47,-0.13969670843690457,1.3899099833822084,-0.9242628791183766,-0.16967986617411182,1.4263129886562744,-0.9719132567440318,-1.4420250458130839,CA,VIP,-0.1663945453636082,-0.2971937501981759,1,0.21017350890297581,0.30799695982634795
48,0.8800568597680893,1.4249768413744934,-1.527685475006028,-1.2488025995151313,-0.9163112952639663,-1.589649974345457,0.5448022308974274,FR,Regular,-0.8706941766383128,-0.25298298720214524,1,0.11853201891649287,0.3118773913926597
49,-0.8830684684368066,1.2145756934207834,0.05788674155430778,1.083494920931588,-1.4218516622743251,1.3305599634067353,1.0415090500750552,FR,Regular,0.8660133705378625,-0.32812954942969796,0,0.5300629868023861,0.4003694311859568
50,1.2803339613064981,1.1093751194439283,-1.3041995607111472,0.26545026823758955,-1.5284431257660387,1.6675072639166038,-1.4420250458130839,CA,VIP,-0.6604097016606989,-0.22073962216461307,1,0.1953720486784719,0.02212686526950528
51,-1.597849006898251,0.9340408294825033,1.5981517339922091,-0.535189179079941,1.3372589278319273,1.3867178468250467,1.680132103303434,FR,VIP,2.220475368394413,-0.36123656114494923,0,0.40881216959780314,0.08651102654101456
52,0.5750838300245398,1.0392414034593584,-0.7308721529155265,0.38728670587286596,1.6698441407934166,0.5443495955503759,1.538215869252683,CA,Regular,-0.07506315777867735,-0.25244687972525687,1,0.33475645474085153,0.7220417427815291
53,0.7942831951527161,0.7937733975133633,1.219658964201073,-1.3532338317739396,-0.6675222625332959,-0.46649230597922925,0.7576765819735536,DE,New,1.6850254177319328,-0.22929230707921414,1,0.6260945827593044,0.184557690871691
54,1.566246176691076,0.44310481759051334,-0.39239960954223263,-0.9529141081151743,0.6949323837623252,0.48819171213206447,-0.8743601096100807,CA,VIP,-0.027466447689440402,-0.1580487481575142,1,0.43514844690507665,0.27512768251413344
55,-1.2261631268983,0.8989739714902183,-0.6156129533486066,1.2401417693198007,-1.690663789660763,-1.140386906998966,-0.5905276415085791,US,VIP,-0.015113195757125124,-0.3415098781999842,0,0.12645324075989633,0.2147545825035111
56,1.5090637336141604,-0.22316548426290164,1.5044833830162803,1.309762590825673,-1.06440671787326,0.8812968960602442,-0.8743601096100807,DE,New,0.7187481683167452,-0.07252213883209659,1,0.21456450138518934,0.5814792737334286
57,-0.8544772468983489,-0.4335666322166116,-0.47659192579651116,1.3793834123315452,0.6801590617869844,-1.4211763240905229,-0.022862705305575864,FR,New,-0.51787913200622,-0.27555593359744446,1,0.1177973442833805,0.5682723885835881
58,0.7847527879732301,1.1444419774362133,-0.38317289925879916,-1.6143119124209604,-1.492128035349829,0.1512444116221961,-1.6548993968892103,FR,VIP,0.341498446395693,-0.24648839910508993,1,0.6820024861511074,0.32984597522040404
59,-1.3977104561290465,0.33790424361365834,-1.3677452833613424,1.4315990284609492,-0.08912763177459945,-1.7019657411820799,-0.09382082233095126,DE,VIP,-0.8436527777546171,-0.34587324349175524,0,0.3994706214469007,0.3067662964552348
60,0.2319891715630465,0.7236396815287933,0.5874123647058282,-0.6048100005858132,0.5871498254456239,0.2074022950405075,0.7576765819735536,US,VIP,1.0223599335803069,-0.2571759073196482,1,0.3639126514000966,0.19424768160483016
61,-0.9593117258726941,1.7055117053127733,-0.7346322457240668,1.1705209478139285,0.9473753176481245,-0.35417653914260644,-0.022862705305575864,DE,New,0.17735186570725567,-0.3368871520342267,0,0.09772973370367903,0.22332918304807634
62,-1.2547543484367578,-0.08289805229376164,0.29348302703386,1.013874099425716,-0.14033157091818646,-0.12954500546936087,0.6157603479228028,UK,VIP,0.1321650953576318,-0.3283358714536754,0,0.21767197593572343,0.3519684495219163
63,1.6996718772038788,-1.1349037920623115,0.31339485852696397,1.309762590825673,0.4745982931187616,-0.46649230597922925,-0.9453182266354562,US,New,-0.6696947450129322,0.39707360830326616,1,0.09851325697445347,0.1664747722639222
64,-1.712213893052082,-1.2050375080468816,0.7563129315367871,-0.01303301778589933,0.15851112472002105,-0.7472817230707862,-0.4486114074578283,DE,New,-0.6316652207276758,-0.36341061552983517,0,0.4153868041212089,0.3139435730750663
65,-1.216632719718814,0.16256995365223337,0.8465324145398219,-0.6918360274681535,-1.5394543628031339,-0.9719132567440318,1.183425284125806,UK,Regular,0.7166006778075846,-0.3306258754057552,0,0.19953488736653693,0.11049986891464388
66,-0.7210515463855459,-0.39849977422432664,0.046984131858311615,0.19582944673171734,0.8666935019723367,-0.8034396064890976,0.3319278798213012,CA,New,-0.23502613548451234,-0.2641956926011174,1,0.29026146419141124,0.46681080487653404
67,0.7466311592552864,0.6184391075519383,-0.5885985183315886,-0.848482875856366,-1.1211005787300063,-1.6458078577637685,0.828634698998929,US,Regular,-0.1115166568834874,-0.22189246362896575,1,0.38572522741406257,0.3097911913368122
68,1.2231515182295827,0.30283738562137336,1.165983765361261,1.1357105370609923,-1.6108905514244414,-0.017229238632738085,1.2543834011511814,CA,New,1.0984800237354746,-0.16714877714374218,1,0.3186279382078929,0.369762303623134
69,0.08903306387075763,1.3548431253899234,-0.6617887121971632,-1.126966161879855,-0.14955891832818066,-0.6911238396524748,-1.7258575139145855,UK,New,0.12689317291874805,-0.28607779112902726,1,0.33304538666466815,0.5473644935947403
70,0.3463540577168776,1.6003111313359184,0.02292954401598303,0.19582944673171734,1.294723312903679,0.03892864478557331,-1.5839412798638348,FR,Regular,1.0842643558709293,-0.2813038282606429,1,0.14625334488391525,0.12116227785808577
71,-1.3119367915136733,0.40803795959822836,-0.34518675289777406,-0.23930068767998405,-1.196133754545482,1.7236651473349152,1.680132103303434,FR,Regular,-0.007283872004486739,-0.3410388946014928,0,0.382800104724347,0.19972296408550583
72,-0.18734874433433418,-1.3102380820237367,1.2270526512411986,1.4315990284609492,-1.6769177120795227,1.274402079988424,0.048095411719799544,FR,Regular,-0.6506866587119546,0.10862676191470716,1,0.07699853124088624,0.15219522842282698
73,0.1938675428451028,1.0743082614516433,-0.23894728518573308,-0.27411109843292014,-1.338482459092895,-0.18570288888767228,-0.7324438755593299,CA,Regular,0.45754184625051453,-0.2727713358044053,1,0.23377794708476907,0.5106635836412488
74,0.8419352310501457,-1.5557060879697315,-0.3976843490764391,-1.5272858855386202,-0.4544965689883585,0.5443495955503759,1.4672577522273076,US,Regular,-1.0509974427427093,1.353657537653079,1,0.05791958108106647,0.23344862660557905
75,1.6138982125885055,1.1444419774362133,0.6545423651727793,1.1183053316845242,0.2999748621420584,-1.3088605572539003,1.538215869252683,CA,Regular,1.463501563896193,-0.20638102471789296,1,0.4175264534361515,0.20378299287952065
76,1.165969075152667,0.9340408294825033,0.35181312534636583,-0.9355089027387062,-1.0491417717027633,0.6005074789686873,1.6091739862780585,CA,Regular,0.9703184173495394,-0.21712781334679562,1,0.28713469538748815,0.46613525693391616
77,0.8514656382296316,0.33790424361365834,-1.3637437012177338,-0.18708507155057988,1.0728430888691698,0.5443495955503759,0.19001164577055035,FR,New,-0.8405251089898131,-0.19537070527405137,1,0.40168183383886447,0.3196613781182615
78,0.3177628361784198,1.3899099833822084,0.02521505752877318,1.7100823144844381,0.9032559720940149,1.555191497079981,-1.5129831628384594,CA,New,0.9467848342218586,-0.27678662637204654,1,0.3203413055105264,0.3778381840562036
79,0.670387901819399,-1.2751712240314517,0.8127090245172844,-1.3706390371504076,0.7031202443478562,1.555191497079981,-0.4486114074578283,UK,Regular,-0.6872069449173617,0.3205468939552811,1,0.19241129819512592,0.0835921535051361
80,0.07950265669127171,1.5652442733436334,1.7016645031468662,1.1531157424374603,-0.023059487165195475,0.48819171213206447,-0.09382082233095126,DE,VIP,3.1384163408361037,-0.2916668208285992,1,0.12137226756548619,0.40799151408856826
81,1.0897258177167797,0.12750309565994836,0.44433274742191536,-0.7440516435975577,-0.44906803718632776,0.43203382871375307,1.0415090500750552,DE,Regular,0.3995856767564143,-0.15845365140803264,1,0.5937987529889985,0.47834298760625055
82,0.298702021819448,-1.6258398039543016,-0.45244326385483125,-1.2313973941386631,-0.412933368834391,-0.5226501893975406,-1.3710669287877086,DE,VIP,-1.0896119650380995,1.6693302343385172,1,0.588483913153031,0.2900616393991482
83,0.2510499859220183,-0.39849977422432664,-0.9518086420226385,0.7876064295316312,0.031303603448264654,-0.41033442256091784,-0.6614857585339545,FR,New,-0.7424580341748059,-0.16412229691529082,1,0.6452053858345956,0.23949085372019027
84,0.5274317941271102,0.7587065395210784,1.2885523611309702,0.09139821447290901,-1.4523070181481692,0.37587594529544166,0.473844113872052,FR,New,1.7106931739363016,-0.24224331781219222,1,0.05994021336491581,0.5130562227124935
85,1.4900029192551885,-0.8894357861163166,1.0866983392227696,0.7876064295316312,0.6558748078458475,-1.6458078577637685,0.3319278798213012,DE,VIP,-0.22784721952248282,0.1491270538157946,1,0.3271986044858134,0.6086097908572038
86,-1.2261631268983,0.9340408294825033,-0.9248859334321119,-0.4655683575740688,-0.496840552942638,1.6675072639166038,0.6867184649481782,US,New,-0.31029199755087816,-0.3418564191996803,0,0.43570819124862054,0.31290262891505277
87,0.9372393028450049,-0.6439677801703216,-1.0402187289110745,1.1531157424374603,-0.9385157911517599,0.5443495955503759,-1.2291506947369577,DE,Regular,-0.8539473453098572,-0.0333891599041497,1,0.11705771042421459,0.30881012125199525
88,0.33682365053739166,0.30283738562137336,0.7422373083130337,-0.11746425004470766,-0.7518489768674237,0.5443495955503759,-1.4420250458130839,CA,VIP,0.7727964477972681,-0.2274622045535948,1,0.3152433583318881,0.15495430063641136
89,0.670387901819399,0.44310481759051334,-0.6441672853729957,0.9268480725433756,-1.0934590382772327,-0.6911238396524748,0.828634698998929,DE,VIP,-0.2340892685624035,-0.21514010648061416,1,0.2701845592318159,0.4245640179087589
90,0.06044184233229986,-0.4335666322166116,-0.6737993113971407,-0.517783973703473,1.4199285662870234,0.5443495955503759,-0.9453182266354562,DE,New,-0.6155004211357428,-0.17889061021051597,1,0.18852909032139242,0.22838120133880127
91,-1.340528013052131,1.4600436993667782,-1.2076947738916508,-1.6317171177974286,-1.132684951475123,-1.6458078577637685,-0.022862705305575864,US,VIP,-0.48403601594911766,-0.3511413868707832,0,0.0529470886657081,0.38159282687894797
92,-0.2350007802317638,0.09243623766766336,-0.820771012748464,1.675271903731502,1.3549678151212332,-0.18570288888767228,0.5448022308974274,FR,VIP,-0.5027171919614413,-0.2548473639253234,1,0.4370713580789457,0.23582123413088227
93,-1.5883185997187652,1.5301774153513483,-0.2542287134091955,-0.6222152059622813,0.2723468957228246,0.03892864478557331,0.9705509330496799,FR,VIP,0.6981590369977977,-0.36208768030839394,0,0.2658444038753822,0.38082014754883453
94,1.1373778536142094,0.5833722495596534,0.8035628008308366,-0.9529141081151743,1.3010422682324307,1.7236651473349152,-0.09382082233095126,CA,New,1.0881620813416903,-0.19629397533521487,1,0.6380003527002015,0.4504445723371376
95,-1.1117982407444689,-0.7842352121394617,-0.5701811973188271,-1.4402598586562798,-0.06977329719204298,-0.6911238396524748,-1.0162763436608315,DE,VIP,-0.7205426673377616,-0.2793678845941016,0,0.3730571627059251,0.09635733189652448
96,1.55671576951159,-1.6609066619465866,-0.5968701757618731,0.700580402649291,1.5107582085967182,-0.859597489907409,1.183425284125806,UK,VIP,-1.112423487547388,4.032092539832555,1,0.44380010780508006,0.19202818715464107
97,1.3851684402808433,1.6704448473204883,-0.7482340868887057,0.9094428671669076,-0.9847502627374972,-0.07338712205104948,0.6867184649481782,CA,Regular,0.14649615421323497,-0.24051886378989493,1,0.21377178889653473,0.12441369001981714
98,-1.6455010427956807,1.0392414034593584,-0.07831936599873195,-1.6143119124209604,0.21118554167707088,-0.5226501893975406,1.0415090500750552,FR,Regular,0.6049908461224922,-0.36388890749451,0,0.3809340654388347,0.5368969728225065
99,1.5471853623321041,-0.9946363600931716,-1.1094909988761488,-0.4655683575740688,-1.2832177912704203,-0.9719132567440318,-1.7258575139145855,US,VIP,-0.9689043280002514,0.23010623154402607,1,0.44883378246020295,0.2686966196257948
100,-0.5018521812573697,1.6003111313359184,-0.05286610305318443,1.031279304802184,-0.16331503568006808,1.162086313151801,-1.2291506947369577,FR,New,0.9894763767812199,-0.3167771489740318,1,0.09178229042960553,0.1522658751243025
101,-0.43513933100096824,-0.4335666322166116,0.7042631277669642,0.7702012241551631,0.2641938597032578,1.3867178468250467,-0.16477893935632668,FR,VIP,0.06666587503235041,-0.23125099371176888,1,0.13869315580855068,0.31923613407531515
102,-1.1308590551034408,0.7587065395210784,-1.6320843123946032,0.021777392967036784,0.38884514860924435,-1.7019657411820799,-0.3776532904324529,US,New,-1.0286585432488742,-0.33471309764934076,0,0.32028751432597574,0.287988882285663
103,-0.40654810946251047,0.7587065395210784,-1.701411082826595,-0.3785423306917285,-0.4479813773806902,0.7689811292236215,0.473844113872052,DE,Regular,-1.0936821764009341,-0.29432399841012646,1,0.48156944302448784,0.6149902912513124
104,-0.9593117258726941,0.40803795959822836,-1.4750341959074682,-0.3785423306917285,-1.455718647481151,1.274402079988424,-1.0162763436608315,DE,Regular,-0.9198183089672307,-0.3182043104815295,0,0.5967172495565278,0.42149082289532885
105,-0.17781833715484827,0.23270366963680336,0.12045608331614305,0.35247629511992984,0.5618610392701863,-1.6458078577637685,-1.3001088117623332,FR,VIP,0.24564645238407715,-0.2587737593983249,1,0.14017554219581266,0.3119675895828501
106,1.0230129674603783,-1.5557060879697315,1.224893273805651,1.309762590825673,-0.01970707104095121,-0.5226501893975406,0.3319278798213012,CA,New,-0.9241754716465108,1.474824835370722,1,0.12725729956061196,0.07609505257261319
107,0.7561615664347724,0.9691076874747884,-1.7183690809674155,-0.6570256167152174,-1.2447466284305415,0.8251390126419329,1.6091739862780585,UK,New,-1.105529800363553,-0.2401584554020708,1,0.38168416606765004,0.38782920609126686
108,0.4702493510501946,-0.6439677801703216,1.509689466004468,-1.0573453403739828,1.5394795745860868,0.0950865282038847,0.9705509330496799,CA,New,0.20900131557990234,-0.09197992557682574,1,0.5299107238588214,0.1199143292154787
109,-1.340528013052131,1.7055117053127733,-1.3670983669894587,-0.2915163038093882,1.6084502049775729,-0.9157553733257204,-0.8743601096100807,CA,VIP,-0.6383101302541581,-0.352347094326749,0,0.1334781892887054,0.3175978514647583
110,-1.4644233063854482,-1.4154386560005916,1.181686672765491,-1.492475474785684,1.263252356672368,1.0497705463151785,1.183425284125806,FR,New,-0.7737335518164299,-0.2610561350894052,0,0.35134405333862895,0.2950086782675341
111,-0.44466973818045413,-1.6609066619465866,-0.06248320260369146,-0.030438223162367384,1.2188649419295798,0.5443495955503759,1.680132103303434,FR,Regular,-1.0915394298886631,1.353657537653079,1,0.006103560023499223,0.46653607043462253
112,0.18433713566561688,0.30283738562137336,0.548994540654062,0.5787439650140146,-1.377886754978061,-0.5226501893975406,-1.5839412798638348,UK,New,0.6242736824772335,-0.23783870819399958,1,0.4425541023903986,0.29052702935378977
113,1.3946988474603292,0.8989739714902183,0.033925205472792215,0.35247629511992984,1.7400008309888602,0.48819171213206447,-1.3001088117623332,UK,New,0.6279535150543307,-0.2030569410572481,1,0.5649021782471515,0.3699174319881489
114,0.8228744166911738,-0.04783119430147664,-0.08259944682177742,-0.6570256167152174,-0.3265347220479525,0.43203382871375307,1.2543834011511814,UK,VIP,-0.08100902958545571,-0.15891639798005372,1,0.07596586657786783,0.4477072608028788
115,-1.4167712704880184,0.30283738562137336,1.157144435163281,0.6135543757669507,-1.1533015434876015,0.5443495955503759,-0.8743601096100807,FR,VIP,1.0916862804017127,-0.3467919964182495,0,0.40988931262064837,0.5079927729624029
116,-1.2738151627957297,-0.6790346381626067,0.8834107073717049,0.47431273275520625,1.1081695180385152,0.5443495955503759,0.828634698998929,FR,VIP,-0.08663692117960059,-0.30894704664911193,0,0.3573210090784216,0.06186363659202952
117,-1.1403894622829267,1.4951105573590633,-0.06058653581507604,0.19582944673171734,-0.9351287432167243,-1.140386906998966,-0.022862705305575864,CA,VIP,0.9130057124448263,-0.3426846303939226,0,0.3287097726771964,0.30806317573576114
118,0.32729324335790577,0.6535059655442234,-1.348538066190361,0.17842424135524929,0.11181572242426967,-1.5334920909271457,-0.16477893935632668,FR,VIP,-0.7791941506012049,-0.2484125909797381,1,0.26004301516386796,0.8301851486426045
119,1.0611345961783218,0.40803795959822836,-1.3354875238058215,-1.196586983385727,-1.2756303999719703,-1.3650184406722117,1.538215869252683,DE,New,-0.8071118151444111,-0.18736831498336154,1,0.17017951091862796,0.3732482709368719
120,-0.7877643966419474,0.057369379675378356,1.0415717741706763,-0.9703193134916424,-0.06774695032793997,-0.578808072815852,0.5448022308974274,DE,New,0.7464528242770528,-0.295345989787637,1,0.055814057254118005,0.18321342516583353
121,-0.09204467253947493,1.3548431253899234,0.09873616094026824,0.3698815004963979,0.22320668420113576,-1.3650184406722117,-1.4420250458130839,UK,VIP,1.0086344969877585,-0.2942463729976324,1,0.40060769347144554,0.3919995198453375
122,1.6996718772038788,-0.3283660582397566,-0.06686784779581885,1.3793834123315452,-0.16783227700549844,-1.5334920909271457,0.473844113872052,FR,VIP,-0.24848794036519897,-0.0322225941366499,1,0.33349466544856976,0.1588255823848698
